payment_id,client_id,provider_id,payment_date,amount,currency,status,failure_reason,created_at
PMT002165,C0100,P016,2024-06-12,2362.4,MXN,Successful,,2024-06-12T20:57:53
PMT002166,C0081,P014,2025-05-02,652.9,MXN,Successful,,2025-05-02T15:43:22
PMT002167,C0092,P003,2024-05-07,2403.09,MXN,Successful,,2024-05-07T19:15:44
PMT002168,C0347,P004,2026-01-18,6071.26,MXN,Successful,,2026-01-18T09:06:09
PMT002169,C0391,P006,2025-02-19,3204.37,MXN,Successful,,2025-02-19T03:14:37
PMT002170,C0132,P019,2025-09-02,3661.79,MXN,Successful,,2025-09-02T23:25:28
PMT002171,C0457,P007,2024-07-23,2748.51,MXN,Successful,,2024-07-23T02:20:07
PMT002172,C0152,P001,2025-12-09,358.35,MXN,Successful,,2025-12-09T18:45:53
PMT002173,C0340,P003,2025-03-14,6782.15,MXN,Successful,,2025-03-14T06:05:38
PMT002174,C0018,P001,2025-05-17,210.67,MXN,Successful,,2025-05-17T02:05:02
PMT002175,C0260,P008,2025-07-24,418.27,MXN,Successful,,2025-07-24T20:48:17
PMT002176,C0346,P017,2025-05-02,968.0,USD,Successful,,2025-05-02T18:54:39
PMT002177,C0288,P009,2025-05-21,583.61,MXN,Successful,,2025-05-21T11:56:41
PMT002178,C0132,P017,2025-10-07,6796.78,USD,Successful,,2025-10-07T07:51:32
PMT002179,C0420,P001,2025-11-17,1500.0,MXN,Pending,,2025-11-17T07:35:25
PMT002180,C0039,P009,2024-11-16,365.59,MXN,Successful,,2024-11-16T03:50:23
PMT002181,C0235,P016,2026-01-26,6380.45,MXN,Successful,,2026-01-26T14:55:32
PMT002182,C0338,P014,2024-12-11,2453.58,MXN,Successful,,2024-12-11T12:12:43
PMT002183,C0405,P018,2024-10-27,7395.36,MXN,Failed,Network error,2024-10-27T19:07:55
PMT002184,C0132,P006,2024-11-19,2895.24,MXN,Successful,,2024-11-19T00:56:53
PMT002185,C0435,P010,2024-12-14,545.04,MXN,Successful,,2024-12-14T04:01:12
PMT002186,C0154,P014,2024-11-22,258.07,MXN,Successful,,2024-11-22T19:00:55
PMT002187,C0402,P004,2025-12-07,7443.58,MXN,Successful,,2025-12-07T21:10:58
PMT002188,C0054,P017,2025-05-19,1711.27,MXN,Successful,,2025-05-19T13:45:01
PMT002189,C0158,P006,2026-03-06,1260.51,MXN,Successful,,2026-03-06T06:36:45
PMT002190,C0284,P002,2024-06-05,231.48,MXN,Successful,,2024-06-05T18:25:10
PMT002191,C0279,P016,2025-06-29,1592.76,MXN,Successful,,2025-06-29T00:50:11
PMT002192,C0429,P015,2024-06-14,338.81,MXN,Successful,,2024-06-14T14:38:46
PMT002193,C0453,P018,2025-02-26,1628.76,MXN,Successful,,2025-02-26T09:18:26
PMT002194,C0053,P018,2024-12-26,1604.07,MXN,Successful,,2024-12-26T01:58:20
PMT002195,C0148,P006,2025-08-18,186.87,MXN,Successful,,2025-08-18T03:16:37
PMT002196,C0187,P014,2025-10-08,216.61,MXN,Successful,,2025-10-08T21:39:02
PMT002197,C0246,P020,2024-10-02,489.89,MXN,Failed,Provider timeout,2024-10-02T02:21:27
PMT002198,C0258,P005,2024-08-27,76.3,MXN,Successful,,2024-08-27T11:05:14
PMT002199,C0431,P010,2025-01-23,8302.62,MXN,Successful,,2025-01-23T03:49:32
PMT002200,C0397,P019,2024-10-05,2311.89,MXN,Successful,,2024-10-05T22:20:48
PMT002201,C0007,P002,2025-08-15,1568.91,MXN,Successful,,2025-08-15T20:54:25
PMT002202,C0235,P019,2025-04-15,28442.79,MXN,Successful,,2025-04-15T13:17:06
PMT002203,C0329,P010,2025-11-28,549.23,MXN,Successful,,2025-11-28T21:36:02
PMT002204,C0235,P018,2026-03-18,1927.49,MXN,Successful,,2026-03-18T03:12:59
PMT002205,C0066,P013,2024-12-24,230.2,MXN,Successful,,2024-12-24T00:21:15
PMT002206,C0211,P014,2026-01-17,923.42,MXN,Successful,,2026-01-17T04:06:40
PMT002207,C0219,P016,2025-10-31,7578.12,MXN,Successful,,2025-10-31T11:01:53
PMT002208,C0101,P002,2024-07-24,4585.25,MXN,Successful,,2024-07-24T10:17:09
PMT002209,C0388,P013,2025-12-03,12636.89,MXN,Successful,,2025-12-03T18:29:04
PMT002210,C0174,P019,2025-03-17,2749.54,MXN,Successful,,2025-03-17T01:58:20
PMT002211,C0308,P020,2025-09-09,1927.95,MXN,Successful,,2025-09-09T19:12:34
PMT002212,C0271,P020,2025-09-04,518.47,MXN,Successful,,2025-09-04T18:06:40
PMT002213,C0443,P014,2025-12-28,722.89,MXN,Successful,,2025-12-28T20:37:12
PMT002214,C0060,P013,2025-10-20,80.04,MXN,Successful,,2025-10-20T13:27:10
PMT002215,C0055,P012,2025-11-27,938.89,MXN,Successful,,2025-11-27T09:08:54
PMT002216,C0162,P013,2024-11-24,2835.64,MXN,Pending,,2024-11-24T11:35:26
PMT002217,C0224,P013,2026-03-11,7451.23,MXN,Successful,,2026-03-11T09:55:18
PMT002218,C0162,P001,2025-08-04,3082.09,MXN,Successful,,2025-08-04T07:48:36
PMT002219,C0392,P002,2025-10-29,85.65,MXN,Successful,,2025-10-29T16:17:30
PMT002220,C0137,P013,2025-12-15,4211.4,MXN,Failed,Expired authorization,2025-12-15T04:52:15
PMT002221,C0040,P007,2024-07-06,1255.2,MXN,Failed,Provider timeout,2024-07-06T02:14:09
PMT002222,C0219,P006,2024-12-03,2160.88,MXN,Successful,,2024-12-03T18:38:47
PMT002223,C0401,P004,2025-12-03,117.75,MXN,Successful,,2025-12-03T18:24:55
PMT002224,C0429,P017,2026-01-26,184.93,MXN,Successful,,2026-01-26T02:00:02
PMT002225,C0382,P020,2025-10-16,5770.18,MXN,Successful,,2025-10-16T02:33:36
PMT002226,C0296,P013,2025-03-18,5725.99,MXN,Successful,,2025-03-18T21:24:26
PMT002227,C0379,P019,2024-10-11,616.71,USD,Successful,,2024-10-11T00:27:50
PMT002228,C0361,P018,2025-04-20,17922.66,USD,Successful,,2025-04-20T04:46:59
PMT002229,C0132,P005,2025-01-04,3506.0,MXN,Successful,,2025-01-04T10:00:34
PMT002230,C0293,P003,2025-12-28,6894.3,MXN,Successful,,2025-12-28T16:23:05
PMT002231,C0397,P005,2025-05-24,840.75,MXN,Successful,,2025-05-24T01:33:57
PMT002232,C0174,P002,2024-12-31,9593.88,MXN,Successful,,2024-12-31T15:20:52
PMT002233,C0346,P013,2025-03-31,1254.68,MXN,Reversed,,2025-03-31T11:46:08
PMT002234,C0247,P006,2026-02-04,904.87,MXN,Failed,Provider timeout,2026-02-04T21:27:46
PMT002235,C0265,P019,2025-06-29,4553.74,MXN,Successful,,2025-06-29T19:30:47
PMT002236,C0042,P013,2024-09-25,2863.09,MXN,Pending,,2024-09-25T17:30:24
PMT002237,C0348,P007,2025-04-01,105.58,MXN,Successful,,2025-04-01T07:31:51
PMT002238,C0437,P020,2025-03-04,116.68,MXN,Successful,,2025-03-04T19:42:49
PMT002239,C0077,P020,2024-11-19,186.76,MXN,Successful,,2024-11-19T02:13:34
PMT002240,C0191,P016,2025-10-01,11306.77,MXN,Successful,,2025-10-01T14:02:06
PMT002241,C0023,P017,2024-10-24,8223.71,MXN,Successful,,2024-10-24T05:42:24
PMT002242,C0012,P020,2025-03-26,8575.18,MXN,Successful,,2025-03-26T02:01:24
PMT002243,C0345,P013,2025-02-11,519.0,USD,Successful,,2025-02-11T12:26:35
PMT002244,C0257,P018,2025-03-05,1857.99,MXN,Failed,Invalid account details,2025-03-05T03:24:04
PMT002245,C0186,P002,2025-05-23,741.65,MXN,Successful,,2025-05-23T18:56:50
PMT002246,C0151,P012,2025-08-20,855.0,MXN,Successful,,2025-08-20T20:17:51
PMT002247,C0228,P010,2024-07-20,381.59,MXN,Successful,,2024-07-20T05:54:53
PMT002248,C0137,P001,2024-11-06,8959.73,MXN,Successful,,2024-11-06T22:11:48
PMT002249,C0380,P002,2025-10-28,1536.18,MXN,Successful,,2025-10-28T10:54:33
PMT002250,C0156,P001,2026-01-13,1087.26,MXN,Successful,,2026-01-13T19:16:14
PMT002251,C0031,P006,2024-05-05,640.14,MXN,Successful,,2024-05-05T01:55:26
PMT002252,C0361,P002,2024-05-28,4674.4,MXN,Successful,,2024-05-28T10:57:54
PMT002253,C0001,P009,2026-02-05,2128.9,MXN,Successful,,2026-02-05T17:44:40
PMT002254,C0357,P017,2024-07-24,1680.78,MXN,Successful,,2024-07-24T21:53:39
PMT002255,C0137,P013,2026-03-16,12250.66,USD,Successful,,2026-03-16T20:32:08
PMT002256,C0386,P014,2025-11-29,4716.25,MXN,Successful,,2025-11-29T04:16:54
PMT002257,C0397,P001,2024-07-03,1205.47,MXN,Successful,,2024-07-03T13:26:41
PMT002258,C0379,P017,2024-06-20,178.49,MXN,Successful,,2024-06-20T12:13:42
PMT002259,C0012,P003,2026-03-14,2765.36,MXN,Successful,,2026-03-14T20:59:15
PMT002260,C0370,P006,2024-10-14,744.86,MXN,Successful,,2024-10-14T07:37:01
PMT002261,C0358,P010,2025-05-01,924.38,MXN,Successful,,2025-05-01T08:37:19
PMT002262,C0134,P019,2024-10-01,168.11,MXN,Successful,,2024-10-01T01:29:23
PMT002263,C0151,P020,2025-06-19,486.83,MXN,Successful,,2025-06-19T16:08:59
PMT002264,C0411,P016,2025-12-05,1064.05,MXN,Failed,Risk rule declined,2025-12-05T10:15:31
PMT002265,C0087,P015,2025-07-31,2863.12,MXN,Successful,,2025-07-31T08:50:11
PMT002266,C0347,P011,2024-05-07,3546.24,MXN,Successful,,2024-05-07T09:13:07
PMT002267,C0388,P014,2025-06-15,9780.75,USD,Successful,,2025-06-15T09:22:41
PMT002268,C0014,P003,2025-08-03,1779.92,MXN,Successful,,2025-08-03T07:46:23
PMT002269,C0296,P006,2024-09-02,3439.66,MXN,Successful,,2024-09-02T01:02:12
PMT002270,C0299,P020,2025-10-20,695.23,MXN,Successful,,2025-10-20T10:10:43
PMT002271,C0165,P020,2025-07-09,74.5,MXN,Successful,,2025-07-09T16:06:08
PMT002272,C0443,P007,2024-04-08,1159.56,MXN,Successful,,2024-04-08T01:56:36
PMT002273,C0090,P005,2026-02-20,210.7,MXN,Successful,,2026-02-20T17:40:55
PMT002274,C0191,P005,2025-02-14,3536.5,MXN,Successful,,2025-02-14T04:37:22
PMT002275,C0426,P010,2024-09-27,1587.18,USD,Successful,,2024-09-27T13:52:27
PMT002276,C0101,P005,2024-06-07,7499.27,MXN,Successful,,2024-06-07T08:49:13
PMT002277,C0414,P014,2024-12-22,1940.18,USD,Successful,,2024-12-22T10:09:55
PMT002278,C0032,P002,2024-11-17,5467.01,USD,Successful,,2024-11-17T01:10:30
PMT002279,C0254,P002,2024-11-12,160.61,MXN,Successful,,2024-11-12T02:38:18
PMT002280,C0032,P006,2025-11-10,4550.16,MXN,Successful,,2025-11-10T19:12:44
PMT002281,C0357,P016,2025-07-23,1076.59,USD,Successful,,2025-07-23T17:06:36
PMT002282,C0405,P007,2024-07-12,12459.57,MXN,Successful,,2024-07-12T18:29:01
PMT002283,C0427,P009,2025-09-09,304.96,MXN,Successful,,2025-09-09T15:54:18
PMT002284,C0233,P014,2025-09-21,7466.42,MXN,Successful,,2025-09-21T03:26:46
PMT002285,C0352,P016,2025-04-12,645.77,USD,Successful,,2025-04-12T13:01:22
PMT002286,C0397,P006,2026-03-29,538.77,MXN,Successful,,2026-03-29T00:30:34
PMT002287,C0265,P015,2024-11-04,4645.36,MXN,Successful,,2024-11-04T09:14:47
PMT002288,C0458,P006,2024-05-16,114.31,MXN,Successful,,2024-05-16T00:44:59
PMT002289,C0340,P014,2024-04-23,6988.48,MXN,Successful,,2024-04-23T05:50:37
PMT002290,C0447,P009,2024-11-24,1863.95,USD,Successful,,2024-11-24T09:07:12
PMT002291,C0132,P019,2025-03-31,3650.12,MXN,Successful,,2025-03-31T09:44:23
PMT002292,C0261,P020,2024-06-01,275.54,MXN,Successful,,2024-06-01T02:03:12
PMT002293,C0382,P016,2025-05-22,4454.44,MXN,Successful,,2025-05-22T06:43:30
PMT002294,C0104,P019,2026-01-07,3025.82,MXN,Failed,Network error,2026-01-07T00:40:54
PMT002295,C0110,P003,2025-11-11,1810.34,MXN,Successful,,2025-11-11T06:23:40
PMT002296,C0196,P014,2025-08-12,424.75,MXN,Successful,,2025-08-12T10:59:54
PMT002297,C0225,P004,2025-08-04,187.44,MXN,Successful,,2025-08-04T09:55:59
PMT002298,C0100,P006,2025-09-26,22476.02,USD,Successful,,2025-09-26T07:30:46
PMT002299,C0178,P010,2025-03-27,22104.52,MXN,Successful,,2025-03-27T17:53:06
PMT002300,C0211,P016,2025-01-08,1510.93,USD,Successful,,2025-01-08T00:48:11
PMT002301,C0332,P015,2024-11-16,150.06,MXN,Successful,,2024-11-16T12:34:12
PMT002302,C0466,P018,2024-06-18,1251.77,MXN,Successful,,2024-06-18T02:52:23
PMT002303,C0321,P012,2025-05-20,3571.31,MXN,Successful,,2025-05-20T21:20:55
PMT002304,C0343,P019,2025-03-10,957.34,MXN,Successful,,2025-03-10T08:50:37
PMT002305,C0368,P018,2024-07-02,1788.09,MXN,Successful,,2024-07-02T08:14:28
PMT002306,C0174,P018,2024-10-24,4575.04,MXN,Successful,,2024-10-24T02:07:28
PMT002307,C0431,P005,2025-11-06,8473.48,MXN,Successful,,2025-11-06T15:29:01
PMT002308,C0114,P012,2024-10-15,471.68,USD,Failed,Insufficient funds,2024-10-15T07:16:36
PMT002309,C0053,P015,2025-01-28,1364.37,MXN,Successful,,2025-01-28T09:42:38
PMT002310,C0113,P020,2024-08-02,60.0,MXN,Successful,,2024-08-02T09:34:48
PMT002311,C0435,P001,2024-08-09,127.08,MXN,Successful,,2024-08-09T06:20:16
PMT002312,C0165,P007,2025-10-16,156.57,MXN,Successful,,2025-10-16T15:07:33
PMT002313,C0357,P007,2024-05-23,3368.01,USD,Successful,,2024-05-23T16:39:45
PMT002314,C0241,P006,2024-11-04,2223.3,MXN,Successful,,2024-11-04T19:25:28
PMT002315,C0174,P017,2026-03-17,12136.62,MXN,Successful,,2026-03-17T07:57:36
PMT002316,C0158,P001,2025-03-12,441.1,MXN,Successful,,2025-03-12T06:51:38
PMT002317,C0073,P007,2025-06-23,1108.64,MXN,Successful,,2025-06-23T14:40:21
PMT002318,C0293,P015,2025-07-19,8428.4,USD,Successful,,2025-07-19T00:43:52
PMT002319,C0229,P008,2024-08-29,694.03,MXN,Successful,,2024-08-29T01:22:01
PMT002320,C0266,P003,2024-12-19,66.26,MXN,Successful,,2024-12-19T15:11:02
PMT002321,C0110,P013,2025-01-07,3924.19,MXN,Reversed,,2025-01-07T20:23:10
PMT002322,C0479,P010,2024-09-26,692.94,MXN,Successful,,2024-09-26T03:48:21
PMT002323,C0339,P020,2024-09-29,138.76,MXN,Pending,,2024-09-29T11:41:21
PMT002324,C0451,P016,2025-06-24,60.0,MXN,Successful,,2025-06-24T17:37:33
PMT002325,C0053,P020,2024-06-24,1024.76,USD,Successful,,2024-06-24T13:23:19
PMT002326,C0332,P004,2024-07-10,905.25,MXN,Successful,,2024-07-10T04:55:21
PMT002327,C0427,P016,2025-05-29,212.24,MXN,Successful,,2025-05-29T06:04:39
PMT002328,C0178,P012,2025-02-18,4560.78,MXN,Successful,,2025-02-18T17:42:35
PMT002329,C0104,P015,2025-06-27,7523.43,MXN,Successful,,2025-06-27T14:08:07
PMT002330,C0143,P009,2024-04-21,1500.0,MXN,Successful,,2024-04-21T17:55:49
PMT002331,C0150,P005,2025-09-06,335.07,MXN,Successful,,2025-09-06T22:14:44
PMT002332,C0229,P001,2025-12-10,1353.0,MXN,Successful,,2025-12-10T23:25:13
PMT002333,C0177,P017,2025-04-20,174.8,MXN,Pending,,2025-04-20T09:41:10
PMT002334,C0148,P017,2025-12-05,60.0,MXN,Reversed,,2025-12-05T12:36:32
PMT002335,C0341,P004,2025-01-06,84.47,MXN,Successful,,2025-01-06T07:23:17
PMT002336,C0023,P014,2024-06-02,9455.8,MXN,Successful,,2024-06-02T21:06:10
PMT002337,C0180,P015,2024-12-24,1516.51,MXN,Successful,,2024-12-24T09:17:58
PMT002338,C0362,P012,2025-02-15,109.37,MXN,Successful,,2025-02-15T14:29:40
PMT002339,C0100,P007,2025-12-18,8217.58,MXN,Failed,Insufficient funds,2025-12-18T02:32:20
PMT002340,C0118,P018,2024-12-02,711.56,MXN,Successful,,2024-12-02T19:56:27
PMT002341,C0104,P014,2024-11-21,4289.74,MXN,Successful,,2024-11-21T22:37:15
PMT002342,C0001,P015,2025-12-29,631.15,MXN,Successful,,2025-12-29T05:41:15
PMT002343,C0244,P014,2024-10-11,76.64,MXN,Successful,,2024-10-11T01:03:46
PMT002344,C0016,P015,2025-07-20,194.07,MXN,Successful,,2025-07-20T13:40:48
PMT002345,C0150,P003,2024-11-27,338.68,MXN,Successful,,2024-11-27T19:43:42
PMT002346,C0433,P019,2026-02-20,640.81,MXN,Successful,,2026-02-20T15:22:25
PMT002347,C0460,P006,2024-08-24,901.54,USD,Successful,,2024-08-24T23:27:23
PMT002348,C0110,P017,2025-09-22,4254.34,MXN,Successful,,2025-09-22T15:18:45
PMT002349,C0168,P018,2025-05-10,542.05,MXN,Pending,,2025-05-10T18:51:12
PMT002350,C0238,P014,2026-03-16,1395.16,USD,Successful,,2026-03-16T17:36:57
PMT002351,C0425,P013,2026-03-28,4586.01,MXN,Successful,,2026-03-28T20:03:05
PMT002352,C0410,P003,2025-11-10,11331.77,MXN,Successful,,2025-11-10T19:00:36
PMT002353,C0062,P009,2024-06-20,179.25,MXN,Successful,,2024-06-20T10:18:04
PMT002354,C0061,P013,2025-03-07,741.7,MXN,Successful,,2025-03-07T01:56:12
PMT002355,C0219,P002,2025-12-12,6091.83,MXN,Successful,,2025-12-12T17:04:19
PMT002356,C0439,P003,2025-07-17,435.69,MXN,Successful,,2025-07-17T23:19:00
PMT002357,C0446,P020,2025-12-25,992.48,USD,Successful,,2025-12-25T06:43:02
PMT002358,C0053,P007,2025-11-13,602.44,MXN,Successful,,2025-11-13T23:12:38
PMT002359,C0298,P007,2024-11-20,2475.0,MXN,Successful,,2024-11-20T21:43:40
PMT002360,C0085,P005,2024-08-28,66.52,MXN,Successful,,2024-08-28T18:12:50
PMT002361,C0361,P014,2024-11-25,3754.31,MXN,Successful,,2024-11-25T04:19:17
PMT002362,C0459,P010,2025-08-30,250.0,MXN,Successful,,2025-08-30T08:13:24
PMT002363,C0235,P016,2025-03-17,1874.4,MXN,Successful,,2025-03-17T19:26:09
PMT002364,C0037,P010,2024-05-04,154.9,MXN,Successful,,2024-05-04T19:29:20
PMT002365,C0300,P001,2025-10-06,1112.99,MXN,Successful,,2025-10-06T09:42:04
PMT002366,C0216,P010,2024-05-05,1109.6,MXN,Successful,,2024-05-05T18:20:16
PMT002367,C0410,P002,2025-01-14,8974.35,MXN,Successful,,2025-01-14T23:15:33
PMT002368,C0180,P017,2025-03-01,569.03,MXN,Successful,,2025-03-01T16:59:54
PMT002369,C0443,P003,2025-04-03,543.78,MXN,Successful,,2025-04-03T15:46:13
PMT002370,C0151,P005,2024-07-17,391.13,MXN,Pending,,2024-07-17T11:45:50
PMT002371,C0087,P009,2025-10-10,1612.83,MXN,Successful,,2025-10-10T01:07:19
PMT002372,C0167,P004,2025-12-10,2242.76,MXN,Failed,Invalid account details,2025-12-10T15:03:03
PMT002373,C0014,P012,2025-08-31,442.64,MXN,Successful,,2025-08-31T07:35:06
PMT002374,C0156,P009,2026-02-20,941.74,MXN,Successful,,2026-02-20T22:11:59
PMT002375,C0347,P020,2024-10-16,5834.42,MXN,Successful,,2024-10-16T05:20:46
PMT002376,C0078,P002,2024-08-02,2202.38,MXN,Successful,,2024-08-02T10:01:34
PMT002377,C0054,P012,2024-05-23,514.76,MXN,Successful,,2024-05-23T14:00:15
PMT002378,C0068,P015,2025-09-19,246.89,MXN,Successful,,2025-09-19T02:11:46
PMT002379,C0032,P003,2024-08-03,11838.88,MXN,Pending,,2024-08-03T16:30:21
PMT002380,C0443,P014,2026-02-09,1190.08,USD,Successful,,2026-02-09T19:26:41
PMT002381,C0485,P018,2025-06-17,165.73,USD,Successful,,2025-06-17T18:49:42
PMT002382,C0021,P016,2025-11-15,376.88,MXN,Successful,,2025-11-15T04:01:55
PMT002383,C0388,P019,2025-02-05,3600.03,MXN,Successful,,2025-02-05T12:58:04
PMT002384,C0382,P015,2025-09-30,9354.34,MXN,Successful,,2025-09-30T07:29:53
PMT002385,C0463,P008,2025-02-13,1964.41,MXN,Successful,,2025-02-13T15:09:46
PMT002386,C0182,P019,2025-05-01,542.33,MXN,Successful,,2025-05-01T01:05:58
PMT002387,C0158,P005,2025-10-29,4249.81,MXN,Successful,,2025-10-29T10:08:29
PMT002388,C0235,P013,2024-10-02,14374.99,MXN,Successful,,2024-10-02T09:02:15
PMT002389,C0431,P016,2025-12-27,4492.17,MXN,Successful,,2025-12-27T06:19:55
PMT002390,C0382,P018,2025-09-15,17657.26,MXN,Successful,,2025-09-15T17:20:06
PMT002391,C0242,P019,2025-10-09,1037.65,MXN,Successful,,2025-10-09T09:14:48
PMT002392,C0136,P002,2024-10-02,94.1,MXN,Successful,,2024-10-02T19:19:22
PMT002393,C0380,P015,2024-06-10,1246.24,MXN,Successful,,2024-06-10T16:21:40
PMT002394,C0431,P004,2024-05-28,5052.48,USD,Successful,,2024-05-28T17:43:52
PMT002395,C0214,P016,2025-07-23,402.17,MXN,Successful,,2025-07-23T01:44:55
PMT002396,C0350,P015,2024-07-25,249.03,MXN,Successful,,2024-07-25T11:31:22
PMT002397,C0214,P004,2026-04-01,2955.52,USD,Pending,,2026-04-01T11:33:45
PMT002398,C0246,P017,2026-03-01,1610.2,MXN,Successful,,2026-03-01T04:30:29
PMT002399,C0279,P009,2024-04-23,1592.19,MXN,Successful,,2024-04-23T20:16:26
PMT002400,C0402,P012,2025-09-22,5467.47,MXN,Successful,,2025-09-22T07:09:18
PMT002401,C0170,P020,2024-10-18,3677.35,USD,Successful,,2024-10-18T00:20:34
PMT002402,C0226,P014,2024-12-05,25351.83,MXN,Successful,,2024-12-05T13:57:37
PMT002403,C0180,P013,2024-10-03,1392.04,MXN,Successful,,2024-10-03T22:44:19
PMT002404,C0192,P001,2025-11-30,147.46,MXN,Successful,,2025-11-30T03:08:01
PMT002405,C0070,P004,2026-01-01,179.95,MXN,Successful,,2026-01-01T20:55:23
PMT002406,C0162,P001,2024-05-01,9032.66,MXN,Failed,Expired authorization,2024-05-01T16:18:48
PMT002407,C0040,P007,2024-10-25,1850.18,MXN,Successful,,2024-10-25T15:14:35
PMT002408,C0224,P007,2025-02-18,17606.91,MXN,Successful,,2025-02-18T22:30:44
PMT002409,C0093,P012,2025-04-18,128.56,MXN,Failed,Network error,2025-04-18T15:25:07
PMT002410,C0182,P015,2024-06-08,987.17,MXN,Successful,,2024-06-08T05:54:05
PMT002411,C0405,P004,2025-11-30,13012.07,MXN,Successful,,2025-11-30T20:20:31
PMT002412,C0137,P013,2026-02-05,10261.29,USD,Successful,,2026-02-05T09:31:48
PMT002413,C0326,P019,2025-01-08,713.39,MXN,Failed,Risk rule declined,2025-01-08T21:19:48
PMT002414,C0454,P004,2025-12-14,489.87,MXN,Successful,,2025-12-14T01:28:11
PMT002415,C0297,P014,2025-08-15,3066.19,MXN,Successful,,2025-08-15T21:11:12
PMT002416,C0103,P001,2025-06-12,257.13,MXN,Successful,,2025-06-12T00:14:45
PMT002417,C0181,P012,2025-11-24,656.34,MXN,Successful,,2025-11-24T09:03:23
PMT002418,C0309,P016,2025-03-10,123.0,MXN,Successful,,2025-03-10T04:17:19
PMT002419,C0265,P001,2025-05-08,3599.48,MXN,Successful,,2025-05-08T12:55:20
PMT002420,C0081,P007,2024-10-29,1765.74,MXN,Successful,,2024-10-29T10:58:10
PMT002421,C0229,P018,2025-09-12,459.6,MXN,Successful,,2025-09-12T01:01:56
PMT002422,C0293,P005,2024-08-01,5286.78,MXN,Successful,,2024-08-01T18:51:18
PMT002423,C0143,P015,2024-10-06,11626.51,MXN,Successful,,2024-10-06T08:55:16
PMT002424,C0326,P013,2025-03-16,1002.31,MXN,Successful,,2025-03-16T00:42:05
PMT002425,C0031,P004,2024-12-27,1455.79,MXN,Successful,,2024-12-27T10:06:03
PMT002426,C0179,P016,2024-10-03,580.24,MXN,Successful,,2024-10-03T23:30:06
PMT002427,C0410,P012,2024-08-26,8158.97,MXN,Successful,,2024-08-26T13:11:03
PMT002428,C0143,P003,2025-12-16,4256.13,MXN,Reversed,,2025-12-16T22:05:20
PMT002429,C0320,P020,2025-06-11,3005.09,MXN,Successful,,2025-06-11T13:22:46
PMT002430,C0217,P010,2024-12-23,143.25,MXN,Failed,Network error,2024-12-23T03:32:24
PMT002431,C0174,P016,2025-12-08,9329.89,MXN,Successful,,2025-12-08T05:16:47
PMT002432,C0459,P005,2025-11-27,491.72,MXN,Successful,,2025-11-27T07:40:17
PMT002433,C0181,P003,2024-06-26,651.56,MXN,Successful,,2024-06-26T15:44:54
PMT002434,C0132,P016,2025-05-24,12150.11,MXN,Successful,,2025-05-24T12:07:51
PMT002435,C0457,P014,2024-11-15,7600.34,MXN,Successful,,2024-11-15T23:44:00
PMT002436,C0386,P006,2025-05-02,5334.93,MXN,Successful,,2025-05-02T11:37:49
PMT002437,C0361,P016,2025-09-17,8355.69,MXN,Successful,,2025-09-17T00:46:57
PMT002438,C0023,P010,2024-04-07,1500.0,MXN,Failed,Expired authorization,2024-04-07T19:12:42
PMT002439,C0066,P007,2025-04-11,195.91,USD,Successful,,2025-04-11T08:14:44
PMT002440,C0339,P016,2024-11-08,92.07,MXN,Successful,,2024-11-08T15:53:41
PMT002441,C0110,P013,2025-04-27,12081.13,MXN,Failed,Expired authorization,2025-04-27T03:13:03
PMT002442,C0122,P010,2024-06-25,527.51,MXN,Successful,,2024-06-25T05:05:53
PMT002443,C0402,P016,2025-11-23,7709.83,MXN,Successful,,2025-11-23T04:30:29
PMT002444,C0158,P012,2025-05-05,3909.8,MXN,Successful,,2025-05-05T04:15:04
PMT002445,C0032,P019,2024-09-10,5440.23,MXN,Successful,,2024-09-10T02:28:20
PMT002446,C0014,P017,2025-10-26,884.48,MXN,Successful,,2025-10-26T16:21:37
PMT002447,C0226,P007,2024-04-29,12148.06,MXN,Successful,,2024-04-29T00:57:40
PMT002448,C0329,P009,2025-06-13,891.91,MXN,Successful,,2025-06-13T20:24:55
PMT002449,C0439,P020,2025-04-02,620.21,MXN,Successful,,2025-04-02T08:53:27
PMT002450,C0054,P018,2024-05-01,682.64,MXN,Successful,,2024-05-01T19:44:11
PMT002451,C0104,P004,2024-10-10,1500.0,MXN,Successful,,2024-10-10T01:11:02
PMT002452,C0280,P006,2024-05-31,1705.3,MXN,Successful,,2024-05-31T17:37:47
PMT002453,C0191,P007,2025-09-28,2427.76,MXN,Successful,,2025-09-28T08:37:18
PMT002454,C0247,P018,2025-09-07,744.48,MXN,Successful,,2025-09-07T14:34:57
PMT002455,C0466,P019,2024-06-10,250.0,USD,Successful,,2024-06-10T03:22:27
PMT002456,C0293,P017,2024-06-25,8888.8,MXN,Successful,,2024-06-25T21:58:27
PMT002457,C0219,P006,2025-12-25,8707.95,MXN,Successful,,2025-12-25T13:51:42
PMT002458,C0345,P018,2024-09-02,1768.48,USD,Successful,,2024-09-02T02:22:05
